season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2018,REG,Jon Gruden,LV,974,16,0.6252566735112937,0.6352500144269049,-0.009993340915611314,0.6309191177520725,-0.5662444240778868,-0.0522125433698825,0.4517453798767967,5.530800821355236,true,62.53,63.53,-1.0,-56.62,45.17
2018,REG,Hue Jackson,CLE,556,8,0.6420863309352518,0.6526428822096841,-0.010556551274432285,0.6577239129692316,-1.5637582033979807,-0.12128492922055586,0.3723021582733813,4.931654676258993,true,64.21,65.26,-1.06,-156.38,37.23
2018,REG,Matt Patricia,DET,1009,16,0.622398414271556,0.6333849234749123,-0.010986509203356282,0.6428209160952076,-2.042250182365166,-0.03857258613027601,0.4053518334985134,5.199207135777998,true,62.24,63.34,-1.1,-204.23,40.54
2018,REG,Sean McVay,LA,1034,16,0.5986460348162476,0.6105122887025248,-0.011866253886277241,0.583415975223153,1.5230059593094503,0.14929970039021032,0.5067698259187621,6.542553191489362,true,59.86,61.05,-1.19,152.3,50.68
2018,REG,Adam Gase,MIA,861,16,0.5993031358885017,0.6136390051819595,-0.014335869293457764,0.6305373136893035,-3.123417780080185,-0.08006871241509816,0.40185830429732866,5.399535423925668,true,59.93,61.36,-1.43,-312.34,40.19
2018,REG,Vance Joseph,DEN,1000,16,0.631,0.6516163278790508,-0.020616327879050784,0.6556116759777069,-2.461167597770691,-0.004302830867321506,0.437,5.611,true,63.1,65.16,-2.06,-246.12,43.7
2018,REG,Steve Wilks,ARI,887,16,0.6279594137542277,0.6487697831522594,-0.02081036939803171,0.6799362499136666,-5.197683615943894,-0.25332617408924946,0.34723788049605414,4.373167981961669,true,62.8,64.88,-2.08,-519.77,34.72
2018,REG,Kyle Shanahan,SF,981,16,0.6034658511722731,0.6290048949067649,-0.025539043734491774,0.6317486030094241,-2.828275183715101,-0.03726305828670483,0.4383282364933741,5.896024464831804,true,60.35,62.9,-2.55,-282.83,43.83
2018,REG,Todd Bowles,NYJ,952,16,0.6081932773109243,0.634985859719228,-0.02679258240830368,0.65066350885753,-4.247023154660559,-0.11665007545357942,0.37289915966386555,5.038865546218488,true,60.82,63.5,-2.68,-424.7,37.29
2018,POST,Jason Garrett,DAL,121,2,0.5619834710743802,0.5917175375030799,-0.029734066428699694,0.6218140443001897,-5.983057322580953,0.06499009241861767,0.4214876033057851,5.702479338842975,false,56.2,59.17,-2.97,-598.31,42.15
